Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
15237,1552,2,1514984400,,
15238,2082,2,1514984400,,
15239,1779,2,1514984400,,
15240,105,2,1514984400,,
15241,96,2,1514984400,,
15242,97,2,1514984400,,
15243,2573,2,1514984400,,
15244,164,2,1514984400,,
15245,3198,2,1514984400,,
15246,176,2,1514984400,,
15247,1866,2,1514984400,,
15248,1452,2,1514984400,,
15249,1398,2,1514984400,,
15250,1408,2,1514984400,,
15251,1911,2,1514984400,,
15252,1450,2,1514984400,,
15253,1391,2,1514984400,,
15254,1399,2,1514984400,,
15255,1390,2,1514984400,,
15256,1424,2,1514984400,,
15257,1384,2,1514984400,,
15258,1354,2,1514984400,,
15259,2104,2,1514984400,,
15260,1359,2,1514984400,,
15261,1369,2,1514984400,,
15262,1376,2,1514984400,,
15263,1379,2,1514984400,,
15264,1308,2,1514984400,,
15265,1498,2,1514984400,,
15266,1579,2,1514984400,,
15267,1446,2,1514984400,,
15268,1441,2,1514984400,,
15269,1434,2,1514984400,,
15270,4919,2,1514984400,,
15271,1479,5,1514984400,11950,
15272,4773,2,1514984400,,
15273,4705,5,1514984400,11498,
15275,4897,1,1514984400,,
15276,3531,2,1514984400,,
15277,4916,10,1514984400,,
15278,4897,16,1514984400,,
15280,4719,2,1514984400,,
15281,4705,5,1514984400,11957,
15282,4918,2,1514984400,,
15283,4922,2,1514984400,,
15284,4917,2,1514984400,,
15285,3531,2,1514984400,,
15286,4705,2,1515070800,,
15287,4705,5,1515070800,10913,
15288,4210,2,1515070800,,
15289,2824,2,1515070800,,
15290,4913,2,1515070800,,
15291,4908,2,1515070800,,
15292,4920,3,1515070800,,
15293,2300,2,1515070800,,
15294,4921,2,1515070800,,
15295,4705,5,1515070800,11971,
15296,4928,10,1515070800,,
15297,4897,2,1515070800,,
15298,4719,2,1515070800,,
15299,3468,2,1515070800,,
15300,4929,3,1515157200,,
15301,4930,3,1515157200,,
15302,4630,1,1515157200,,
15303,4930,3,1515157200,,
15304,207,2,1515157200,,
15305,4185,2,1515157200,,
15307,1396,2,1515157200,,
15308,1908,2,1515157200,,
15309,1921,2,1515157200,,
15310,1919,2,1515157200,,
15311,3559,2,1515157200,,
15312,3550,2,1515157200,,
15313,3571,2,1515157200,,
15314,4427,2,1515157200,,
15315,3567,2,1515157200,,
15316,4429,2,1515157200,,
15317,3812,2,1515157200,,
15318,2771,2,1515157200,,
15319,2781,2,1515157200,,
15320,2858,2,1515157200,,
15321,2774,2,1515157200,,
15322,2779,2,1515157200,,
15323,2963,2,1515157200,,
15324,2775,2,1515157200,,
15325,4095,2,1515157200,,
15326,3992,2,1515157200,,
15327,3989,2,1515157200,,
15328,3007,2,1515157200,,
15329,3034,2,1515157200,,
15330,3015,2,1515157200,,
15331,2618,2,1515157200,,
15332,3072,2,1515157200,,
15333,3196,2,1515157200,,
15334,4043,2,1515157200,,
15335,4081,2,1515157200,,
15336,2217,2,1515157200,,
15337,2218,2,1515157200,,
15338,4327,2,1515157200,,
15339,4431,2,1515157200,,
15340,2481,2,1515157200,,
15341,2501,2,1515157200,,
15342,1989,2,1515157200,,
15343,2407,2,1515157200,,
15344,1876,2,1515157200,,
15345,4185,2,1515157200,,
15346,4929,2,1515157200,,
15347,4907,2,1515157200,,
15348,3295,2,1515157200,,
15349,3468,2,1515157200,,
15350,26,2,1515243600,,
15351,189,2,1515243600,,
15352,4705,5,1515243600,11990,
15353,3298,2,1515243600,,
15355,202,3,1515243600,,
15356,1808,2,1515243600,,
15357,179,2,1515243600,,
15358,15,2,1515243600,,
15359,27,2,1515243600,,
15360,2715,2,1515243600,,
15361,3618,2,1515243600,,
15362,1964,2,1515243600,,
15364,1975,2,1515243600,,
15365,4909,2,1515243600,,
15366,2066,2,1515243600,,
15367,2068,2,1515243600,,
15368,4215,2,1515243600,,
15369,4076,2,1515243600,,
15370,1936,2,1515243600,,
15371,1630,2,1515243600,,
15372,1641,2,1515243600,,
15373,2496,2,1515243600,,
15374,1703,2,1515243600,,
15375,1714,2,1515243600,,
15376,1725,2,1515243600,,
15377,1845,2,1515243600,,
15378,1852,2,1515243600,,
15379,3212,2,1515243600,,
15380,1918,2,1515243600,,
15381,3210,2,1515243600,,
15382,1854,2,1515243600,,
15383,2474,2,1515243600,,
15384,2502,2,1515243600,,
15385,2495,2,1515243600,,
15386,3122,2,1515243600,,
15387,3967,2,1515243600,,
15388,3970,2,1515243600,,
15389,1709,2,1515243600,,
15390,4159,2,1515243600,,
15391,4153,2,1515243600,,
15392,53,2,1515243600,,
15393,3463,2,1515243600,,
15394,4917,2,1515243600,,
15395,4933,3,1515243600,,
15396,4933,3,1515243600,,
15397,4934,3,1515243600,,
15398,2221,2,1515243600,,
15399,4058,2,1515243600,,
15400,4744,2,1515243600,,
15401,4722,2,1515243600,,
15402,2981,2,1515243600,,
15403,4937,3,1515243600,,
15404,4922,2,1515243600,,
15405,4719,2,1515243600,,
15406,4897,2,1515243600,,
15407,4938,3,1515243600,,
15408,4933,3,1515243600,,
15409,4930,3,1515243600,,
15410,4920,3,1515243600,,
15411,1987,2,1515243600,,
15412,3065,2,1515243600,,
15413,2866,2,1515243600,,
15414,2865,2,1515243600,,
15415,4454,2,1515243600,,
15416,4933,2,1515243600,,
15417,4935,2,1515243600,,
15418,4930,15,1515243600,,
15419,4934,15,1515243600,,
15420,4938,3,1515243600,,
15421,4930,15,1515243600,,
15422,4943,3,1515330000,,
15423,4937,3,1515330000,,
15424,4938,3,1515330000,,
15425,4939,3,1515330000,,
15426,3065,2,1515330000,,
15427,4705,5,1515330000,11820,
15428,4335,2,1515330000,,
15429,154,2,1515330000,,
15430,2951,2,1515330000,,
15431,158,2,1515330000,,
15432,1391,5,1515330000,9947,
15433,4215,3,1515330000,,
15434,4215,2,1515330000,,
15435,4947,2,1515330000,,
15436,4027,5,1515330000,2997,
15437,4076,8,1515330000,9720,50
15438,4076,2,1515330000,,
15439,4781,1,1515330000,,
15441,1489,2,1515330000,,
15442,1744,2,1515330000,,
15443,4726,2,1515330000,,
15444,2118,2,1515330000,,
15446,3937,2,1515330000,,
15447,41,2,1515330000,,
15448,65,2,1515330000,,
15449,214,2,1515330000,,
15450,2911,2,1515330000,,
15451,2916,2,1515330000,,
15452,3935,2,1515330000,,
15453,3939,2,1515330000,,
15454,2689,2,1515330000,,
15455,2751,2,1515330000,,
15456,4943,2,1515330000,,
15458,4929,2,1515330000,,
15459,4918,2,1515330000,,
15460,4912,2,1515330000,,
15461,4910,2,1515330000,,
15462,4869,2,1515330000,,
15463,4851,2,1515330000,,
15464,3435,2,1515330000,,
15465,2922,2,1515330000,,
15466,2777,2,1515330000,,
15467,2782,2,1515330000,,
15468,2319,2,1515330000,,
15469,2322,2,1515330000,,
15470,2421,2,1515330000,,
15471,2666,2,1515330000,,
15473,218,2,1515330000,,
15475,180,2,1515330000,,
15476,2214,2,1515330000,,
15477,2439,2,1515330000,,
15478,4025,2,1515330000,,
15479,4023,2,1515330000,,
15480,2479,2,1515330000,,
15481,3806,2,1515330000,,
15482,3596,2,1515330000,,
15483,4210,2,1515330000,,
15484,4935,2,1515330000,,
15485,2940,15,1515330000,,
15486,4076,2,1515330000,,
15488,4935,2,1515330000,,
15489,4933,2,1515330000,,
15490,4892,2,1515330000,,
15491,4943,15,1515330000,,
15492,4949,16,1515416400,,
15493,4949,2,1515416400,,
15494,4910,5,1515416400,5715,
15495,4907,5,1515416400,5715,
15496,4917,5,1515416400,5715,
15497,4949,2,1515416400,,
15498,4949,2,1515416400,,
15500,4939,2,1515416400,,
15501,4914,2,1515416400,,
15502,4915,2,1515416400,,
15503,2301,2,1515416400,,
15504,2317,2,1515416400,,
15505,2942,2,1515416400,,
15506,2946,2,1515416400,,
15507,2954,2,1515416400,,
15508,2956,2,1515416400,,
15509,3698,2,1515416400,,
15510,3698,5,1515416400,10913,
15511,4251,5,1515416400,10913,
15512,4251,2,1515416400,,
15514,4599,2,1515416400,,
15516,4892,2,1515416400,,
15517,4892,5,1515416400,10913,
15519,3965,2,1515416400,,
15520,4170,2,1515416400,,
15521,4174,2,1515416400,,
15522,4506,2,1515416400,,
15523,2203,2,1515416400,,
15524,2209,2,1515416400,,
15525,2208,2,1515416400,,
15527,4696,2,1515416400,,
15528,4747,2,1515416400,,
15529,4741,2,1515416400,,
15530,4732,2,1515416400,,
15531,3040,2,1515416400,,
15532,3045,2,1515416400,,
15533,4428,2,1515416400,,
15534,4479,2,1515416400,,
15535,3572,2,1515416400,,
15536,4344,2,1515416400,,
15537,4643,2,1515416400,,
15539,3774,5,1515416400,10913,
15540,3502,2,1515416400,,
15541,3760,2,1515416400,,
15543,3295,2,1515416400,,
15544,3759,2,1515416400,,
15545,3780,2,1515416400,,
15546,3469,2,1515416400,,
15547,2974,2,1515416400,,
15548,1997,2,1515416400,,
15549,4934,10,1515416400,,
15550,4949,2,1515416400,,
15551,92,2,1515416400,,
15552,4729,2,1515416400,,
15553,4955,2,1515416400,,
15554,4955,5,1515416400,7800,
15555,4650,2,1515416400,,
15556,4952,2,1515416400,,
15557,4929,2,1515416400,,
15558,4929,5,1515416400,7800,
15559,4933,2,1515416400,,
15560,4951,2,1515416400,,
15561,4953,2,1515416400,,
15562,4957,2,1515416400,,
15563,4956,2,1515416400,,
15564,4340,2,1515502800,,
15565,4579,2,1515502800,,
15566,4961,10,1515502800,,
15567,4960,5,1515502800,11387,
15568,4960,3,1515502800,,
15569,4956,3,1515502800,,
15571,2762,3,1515502800,,
15572,4960,2,1515502800,,
15573,4964,3,1515502800,,
15574,4965,2,1515502800,,
15575,4960,2,1515502800,,
15576,4743,2,1515502800,,
15577,4613,2,1515502800,,
15578,4911,2,1515502800,,
15579,4360,2,1515502800,,
15580,4516,2,1515502800,,
15581,4522,2,1515502800,,
15582,3228,2,1515502800,,
15583,3238,2,1515502800,,
15584,4692,2,1515502800,,
15585,4693,2,1515502800,,
15586,70,2,1515502800,,
15587,201,2,1515502800,,
15588,1319,2,1515502800,,
15589,1449,2,1515502800,,
15590,1879,2,1515502800,,
15591,4179,2,1515502800,,
15592,4600,2,1515502800,,
15593,4581,2,1515502800,,
15594,4586,2,1515502800,,
15595,2940,2,1515502800,,
15596,2912,2,1515502800,,
15597,4250,2,1515502800,,
15599,3516,2,1515502800,,
15600,4050,2,1515502800,,
15601,4394,2,1515502800,,
15603,2403,5,1515502800,10913,
15604,4124,2,1515502800,,
15605,2672,2,1515502800,,
15606,4654,2,1515502800,,
15607,4394,5,1515502800,10913,
15608,2977,2,1515502800,,
15609,240,2,1515502800,,
15610,242,2,1515502800,,
15611,1322,2,1515502800,,
15612,246,2,1515502800,,
15613,244,2,1515502800,,
15614,4740,2,1515502800,,
15615,2107,5,1515502800,10913,
15616,2108,2,1515502800,,
15617,4509,2,1515502800,,
15618,4520,2,1515502800,,
15619,4529,2,1515502800,,
15620,4510,2,1515502800,,
15621,4951,2,1515502800,,
15622,4935,2,1515502800,,
15623,4942,2,1515502800,,
15624,1544,2,1515502800,,
15625,1547,2,1515502800,,
15626,1763,2,1515502800,,
15627,1544,2,1515502800,,
15628,1763,2,1515502800,,
15629,1547,2,1515502800,,
15630,1544,5,1515502800,1396,
15631,2233,2,1515502800,,
15633,3517,2,1515589200,,
15634,4971,1,1515589200,,
15635,4971,2,1515589200,,
15636,4027,5,1515589200,4,
15637,4969,3,1515589200,,
15638,4969,3,1515589200,,
15639,92,2,1515589200,,
15640,4051,2,1515589200,,
15641,4857,10,1515589200,,
15642,4907,5,1515589200,10637,
15643,4972,3,1515589200,,
15644,4972,3,1515589200,,
15645,4972,10,1515589200,,
15646,4973,1,1515589200,,
15647,4971,2,1515589200,,
15648,4965,5,1515589200,9428,
15649,4718,2,1515589200,,
15650,4714,2,1515589200,,
15651,35,5,1515589200,12061,
15652,4974,1,1515589200,,
15653,4969,2,1515589200,,
15654,4975,2,1515589200,,
15655,4744,2,1515589200,,
15656,4973,2,1515589200,,
15657,4964,2,1515589200,,
15658,4968,2,1515589200,,
15659,4969,2,1515589200,,
15660,4974,2,1515589200,,
15661,4976,5,1515589200,1282,
15662,1763,2,1515675600,,
15663,4975,3,1515675600,,
15664,4976,2,1515675600,,
15665,4975,2,1515675600,,
15667,4960,2,1515675600,,
15668,4957,2,1515675600,,
15669,4956,2,1515675600,,
15670,4955,2,1515675600,,
15671,4953,2,1515675600,,
15672,205,2,1515675600,,
15675,3897,2,1515675600,,
15676,2791,2,1515675600,,
15677,2279,2,1515675600,,
15678,2944,2,1515675600,,
15679,2280,2,1515675600,,
15680,2910,2,1515675600,,
15681,2914,2,1515675600,,
15684,4391,2,1515675600,,
15685,4411,2,1515675600,,
15686,4142,2,1515675600,,
15687,2941,2,1515675600,,
15688,2949,2,1515675600,,
15689,3677,2,1515675600,,
15690,1705,2,1515675600,,
15691,4606,2,1515675600,,
15692,60,2,1515675600,,
15693,1471,2,1515675600,,
15694,1501,2,1515675600,,
15695,1502,2,1515675600,,
15696,3372,2,1515675600,,
15697,3372,5,1515675600,10913,
15698,3751,2,1515675600,,
15699,3888,2,1515675600,,
15700,4172,2,1515675600,,
15701,2144,2,1515675600,,
15702,3619,2,1515675600,,
15703,4008,2,1515675600,,
15704,3291,2,1515675600,,
15705,3300,2,1515675600,,
15706,3302,2,1515675600,,
15707,3360,2,1515675600,,
15708,4282,2,1515675600,,
15709,1769,2,1515675600,,
15710,4977,2,1515675600,,
15711,2994,2,1515675600,,
15712,4979,3,1515675600,,
15713,3640,5,1515675600,7800,
15714,3640,2,1515675600,,
15715,4977,2,1515675600,,
15716,4979,2,1515675600,,
15717,3640,5,1515675600,12073,
15718,4964,2,1515675600,,
15719,2635,2,1515675600,,
15720,2618,2,1515675600,,
15721,4397,2,1515675600,,
15722,4982,2,1515675600,,
15723,4976,2,1515675600,,
15724,4979,2,1515675600,,
15725,4976,3,1515675600,,
15726,3640,3,1515675600,,
15727,4983,3,1515762000,,
15728,4956,5,1515762000,12080,
15729,4933,5,1515762000,12080,
15730,4983,10,1515762000,,
15731,4849,5,1515762000,12080,
15732,4964,2,1515762000,,
15733,4984,2,1515762000,,
15734,4965,2,1515762000,,
15735,4718,2,1515762000,,
15736,4497,2,1515762000,,
15737,4978,2,1515762000,,
15739,4733,2,1515762000,,
15740,4700,2,1515762000,,
15742,4361,2,1515762000,,
15743,4362,2,1515762000,,
15744,2871,2,1515762000,,
15745,3585,2,1515762000,,
15746,4731,2,1515762000,,
15747,3157,2,1515762000,,
15748,4591,2,1515762000,,
15749,4592,2,1515762000,,
15750,1784,2,1515762000,,
15751,3081,2,1515762000,,
15752,3268,2,1515762000,,
15753,3765,2,1515762000,,
15754,3753,2,1515762000,,
15755,3972,2,1515762000,,
15756,1783,2,1515762000,,
15757,2372,2,1515762000,,
15759,3947,2,1515762000,,
15760,3968,2,1515762000,,
15761,3852,2,1515762000,,
15762,4574,2,1515762000,,
15763,4898,2,1515762000,,
15764,2891,2,1515762000,,
15765,2904,2,1515762000,,
15766,4841,2,1515762000,,
15767,2231,2,1515762000,,
15769,4462,2,1515762000,,
15770,2219,2,1515762000,,
15771,4058,2,1515762000,,
15772,4883,2,1515762000,,
15773,13,2,1515762000,,
15774,163,2,1515762000,,
15775,1834,2,1515762000,,
15776,163,1,1515762000,,
15777,4979,2,1515762000,,
15778,4986,2,1515762000,,
15779,4989,3,1515762000,,
15780,4012,2,1515762000,,
15781,4960,2,1515762000,,
15782,1837,1,1515762000,,
15783,4989,3,1515762000,,
15784,4985,1,1515762000,,
15785,4988,2,1515762000,,
15786,4968,1,1515762000,,
15787,4993,2,1515762000,,
15788,4989,3,1515848400,,
15789,4987,3,1515848400,,
15790,4991,3,1515848400,,
15791,4990,3,1515848400,,
15792,4996,2,1515848400,,
15793,4979,2,1515848400,,
15794,4995,2,1515848400,,
15795,4995,1,1515848400,,
15796,4991,16,1515848400,,
15797,4995,2,1515848400,,
15798,4998,2,1515848400,,
15799,4996,2,1515848400,,
15802,4997,2,1515848400,,
15803,5002,15,1515848400,,
15804,15,5,1515848400,10887,
15805,3209,5,1515848400,10913,
15806,5004,5,1515848400,1581,
15807,5004,15,1515848400,,
15808,5007,2,1515848400,,
15809,4985,2,1515934800,,
15810,5000,3,1515934800,,
15811,5005,3,1515934800,,
15812,5004,3,1515934800,,
15813,5001,3,1515934800,,
15814,5002,3,1515934800,,
15815,3400,2,1515934800,,
15816,5009,2,1515934800,,
15818,3465,2,1515934800,,
15819,3470,2,1515934800,,
15820,3932,2,1515934800,,
15821,3202,2,1515934800,,
15822,2594,2,1515934800,,
15823,2412,2,1515934800,,
15824,3224,2,1515934800,,
15825,4278,2,1515934800,,
15826,4987,2,1515934800,,
15827,1965,2,1515934800,,
15828,1939,2,1515934800,,
15829,1943,2,1515934800,,
15830,1948,2,1515934800,,
15831,3176,2,1515934800,,
15833,3178,2,1515934800,,
15835,2414,2,1515934800,,
15836,3696,2,1515934800,,
15837,1930,2,1515934800,,
15838,2111,2,1515934800,,
15839,2137,2,1515934800,,
15840,2239,2,1515934800,,
15841,2132,2,1515934800,,
15842,2163,2,1515934800,,
15843,2156,2,1515934800,,
15844,2115,2,1515934800,,
15846,4218,2,1515934800,,
15847,4579,2,1515934800,,
15848,1570,2,1515934800,,
15849,3705,2,1515934800,,
15850,4283,2,1515934800,,
15851,4837,2,1515934800,,
15852,4412,2,1515934800,,
15853,2793,2,1515934800,,
15854,155,2,1515934800,,
15856,1360,5,1515934800,10913,
15857,2776,2,1515934800,,
15858,2780,2,1515934800,,
15859,3518,2,1515934800,,
15860,3521,2,1515934800,,
15861,49,2,1515934800,,
15862,3494,2,1515934800,,
15863,4992,1,1515934800,,
15864,4648,15,1515934800,,
15866,4648,11,1515934800,,
15867,4027,2,1515934800,,
15868,4971,2,1515934800,,
15870,5001,10,1515934800,,
15871,5004,10,1515934800,,
15872,5014,15,1515934800,,
15873,5003,15,1515934800,,
15874,5014,2,1515934800,,
15875,4979,5,1516021200,5715,
15876,4960,5,1516021200,5715,
15877,4965,5,1516021200,5715,
15878,4964,5,1516021200,5715,
15879,4957,5,1516021200,5715,
15880,4953,5,1516021200,5715,
15881,4048,5,1516021200,5715,
15882,4955,5,1516021200,5715,
15883,5017,3,1516021200,,
15884,5010,3,1516021200,,
15885,4846,11,1516021200,,
15886,4996,2,1516021200,,
15887,4997,2,1516021200,,
15888,5018,2,1516021200,,
15889,5017,10,1516021200,,
15890,3080,2,1516021200,,
15891,3207,2,1516021200,,
15893,60,5,1516021200,10913,
15894,1389,2,1516021200,,
15895,4532,2,1516021200,,
15896,4559,2,1516021200,,
15897,4552,2,1516021200,,
15898,4555,2,1516021200,,
15899,2529,2,1516021200,,
15900,2515,2,1516021200,,
15901,4460,2,1516021200,,
15902,7,2,1516021200,,
15903,2606,2,1516021200,,
15904,4681,2,1516021200,,
15905,3903,5,1516021200,10913,
15906,4034,2,1516021200,,
15907,3906,2,1516021200,,
15908,3130,2,1516021200,,
15909,3130,5,1516021200,10913,
15910,4368,2,1516021200,,
15911,24,2,1516021200,,
15912,18,2,1516021200,,
15913,19,2,1516021200,,
15914,2917,2,1516021200,,
15915,2962,2,1516021200,,
15917,4489,2,1516021200,,
15919,4499,2,1516021200,,
15920,3368,2,1516021200,,
15921,3369,2,1516021200,,
15922,4601,2,1516021200,,
15923,4039,2,1516021200,,
15924,4028,2,1516021200,,
15925,4001,2,1516021200,,
15926,2709,2,1516021200,,
15927,2711,2,1516021200,,
15928,3194,2,1516021200,,
15929,3232,2,1516021200,,
15930,4821,2,1516021200,,
15931,4421,2,1516021200,,
15932,1332,2,1516021200,,
15933,2783,2,1516021200,,
15934,2785,2,1516021200,,
15935,4357,2,1516021200,,
15936,4870,1,1516021200,,
15937,5023,16,1516021200,,
15938,5020,9,1516021200,,50
15940,3918,1,1516021200,,
15941,4394,2,1516021200,,
15942,1464,1,1516021200,,
15944,2236,5,1516021200,12149,
15945,4987,2,1516021200,,
15946,5007,1,1516021200,,
15947,5014,10,1516021200,,
15948,5011,2,1516021200,,
15949,5003,2,1516021200,,
15951,5018,2,1516021200,,
15952,4996,2,1516107600,,
15953,4989,2,1516107600,,
15954,44,16,1516107600,,
15955,3717,2,1516107600,,
15956,5009,2,1516107600,,
15957,5003,2,1516107600,,
15958,4990,2,1516107600,,
15959,4984,2,1516107600,,
15960,5028,2,1516107600,,
15961,5005,2,1516107600,,
15962,4988,2,1516107600,,
15963,5022,2,1516107600,,
15965,5029,2,1516107600,,
15967,5027,2,1516107600,,
15968,4987,2,1516107600,,
15969,5023,2,1516107600,,
15970,5018,2,1516107600,,
15971,5000,2,1516107600,,
15973,5035,2,1516107600,,
15974,4951,2,1516107600,,
15975,4428,2,1516107600,,
15976,4479,2,1516107600,,
15977,5041,2,1516107600,,
15978,5040,3,1516107600,,
15979,5040,3,1516107600,,
15980,5040,3,1516107600,,
15981,5040,3,1516107600,,
15982,5040,3,1516107600,,
15983,5040,3,1516107600,,
15984,5040,3,1516107600,,
15985,5040,12,1516107600,,
15986,5040,10,1516107600,,
15987,4988,2,1516107600,,
15988,4329,2,1516107600,,
15989,4309,2,1516107600,,
15990,4309,5,1516107600,10913,
15991,4273,2,1516107600,,
15992,3745,2,1516107600,,
15993,3715,2,1516107600,,
15994,3678,2,1516107600,,
15995,3666,2,1516107600,,
15996,3413,2,1516107600,,
15997,3406,2,1516107600,,
15998,3161,2,1516107600,,
15999,3161,5,1516107600,10913,
16000,3276,2,1516107600,,
16001,3039,2,1516107600,,
16002,2649,2,1516107600,,
16003,4795,2,1516107600,,
16004,4902,2,1516107600,,
16005,3088,2,1516107600,,
16006,4677,2,1516107600,,
16007,2405,2,1516107600,,
16008,4281,2,1516107600,,
16009,2762,2,1516107600,,
16010,4723,2,1516107600,,
16011,4228,2,1516107600,,
16012,4735,2,1516107600,,
16013,104,2,1516107600,,
16014,4069,2,1516107600,,
16015,2676,2,1516107600,,
16016,2412,5,1516107600,10913,
16017,2398,2,1516107600,,
16018,4766,2,1516107600,,
16019,4766,5,1516107600,10913,
16020,4644,2,1516107600,,
16021,4463,2,1516107600,,
16022,4436,2,1516107600,,
16023,4424,2,1516107600,,
16024,4147,2,1516107600,,
16025,3955,2,1516107600,,
16026,3948,2,1516107600,,
16027,3925,2,1516107600,,
16028,3761,2,1516107600,,
16029,3761,5,1516107600,10913,
16030,3745,5,1516107600,10913,
16031,3716,2,1516107600,,
16032,4907,2,1516107600,,
16033,4048,2,1516107600,,
16034,5018,2,1516107600,,
16035,4776,2,1516107600,,
16036,4777,2,1516107600,,
16037,5043,3,1516107600,,
16038,5043,2,1516107600,,
16039,5041,2,1516107600,,
16040,2692,2,1516107600,,
16041,2692,5,1516107600,12175,
16042,2696,2,1516107600,,
16044,5030,2,1516107600,,
16045,3012,2,1516107600,,
16046,5030,2,1516107600,,
16048,4909,1,1516107600,,
16049,4775,2,1516107600,,
16050,2967,2,1516107600,,
16051,2967,5,1516107600,12180,
16052,5043,5,1516107600,12180,
16053,5044,15,1516107600,,
16054,4769,2,1516194000,,
16055,4286,2,1516194000,,
16056,4987,2,1516194000,,
16057,5022,2,1516194000,,
16058,5050,2,1516194000,,
16059,5052,2,1516194000,,
16060,5051,2,1516194000,,
16061,5051,5,1516194000,10913,
16062,5043,2,1516194000,,
16063,5042,2,1516194000,,
16064,5041,2,1516194000,,
16065,5022,2,1516194000,,
16066,5023,2,1516194000,,
16067,5019,2,1516194000,,
16068,5021,2,1516194000,,
16069,5011,2,1516194000,,
16070,5013,2,1516194000,,
16071,5005,2,1516194000,,
16072,5028,2,1516194000,,
16073,5000,2,1516194000,,
16075,4993,2,1516194000,,
16076,5026,2,1516194000,,
16077,4994,2,1516194000,,
16078,4986,2,1516194000,,
16079,5052,5,1516194000,10913,
16080,2626,2,1516194000,,
16081,3948,5,1516194000,10913,
16082,3301,2,1516194000,,
16083,2409,2,1516194000,,
16084,4784,2,1516194000,,
16085,4784,5,1516194000,10913,
16086,3048,2,1516194000,,
16087,3070,2,1516194000,,
16088,3091,2,1516194000,,
16089,3069,2,1516194000,,
16091,4072,2,1516194000,,
16092,4073,2,1516194000,,
16093,4075,2,1516194000,,
16094,4098,2,1516194000,,
16095,3364,2,1516194000,,
16096,4697,2,1516194000,,
16097,4699,2,1516194000,,
16098,2577,2,1516194000,,
16099,2587,2,1516194000,,
16100,4889,2,1516194000,,
16101,3581,2,1516194000,,
16102,3834,2,1516194000,,
16103,3604,2,1516194000,,
16104,2923,2,1516194000,,
16105,4979,5,1516194000,12197,
16106,5044,15,1516194000,,
16107,5052,16,1516194000,,
16108,4987,5,1516194000,12061,
16109,5048,2,1516194000,,
16110,5051,2,1516194000,,
16111,5052,2,1516194000,,
16112,5052,15,1516194000,,
16113,5056,2,1516194000,,
16114,5058,5,1516194000,9469,
16115,5059,5,1516194000,9053,
16116,4531,10,1516194000,,
16117,5062,1,1516280400,,
16118,5062,2,1516280400,,
16119,5061,1,1516280400,,
16120,5056,1,1516280400,,
16121,5063,2,1516280400,,
16122,5064,10,1516280400,,
16123,5064,3,1516280400,,
16124,5059,2,1516280400,,
16125,5060,2,1516280400,,
16126,4294,2,1516280400,,
16127,4295,2,1516280400,,
16128,4114,2,1516280400,,
16129,4120,2,1516280400,,
16131,2201,2,1516280400,,
16132,2201,5,1516280400,10913,
16134,1536,2,1516280400,,
16135,2870,2,1516280400,,
16136,1886,2,1516280400,,
16137,3243,2,1516280400,,
16138,3253,2,1516280400,,
16139,1756,2,1516280400,,
16140,2872,2,1516280400,,
16141,1751,2,1516280400,,
16142,4713,2,1516280400,,
16143,4713,5,1516280400,10913,
16144,2314,2,1516280400,,
16146,1546,2,1516280400,,
16147,1551,2,1516280400,,
16148,3177,2,1516280400,,
16149,3496,2,1516280400,,
16150,3503,2,1516280400,,
16151,3495,2,1516280400,,
16153,3092,2,1516280400,,
16154,3662,2,1516280400,,
16155,36,2,1516280400,,
16156,4423,5,1516280400,10913,
16157,2050,2,1516280400,,
16158,3144,2,1516280400,,
16159,2080,2,1516280400,,
16160,5023,2,1516280400,,
16161,5058,2,1516280400,,
16162,5057,2,1516280400,,
16163,4988,2,1516280400,,
16164,4997,2,1516280400,,
16165,4989,2,1516280400,,
16166,4791,2,1516280400,,
16167,4882,2,1516280400,,
16168,3482,2,1516280400,,
16169,3511,2,1516280400,,
16170,4996,2,1516280400,,
16171,5065,2,1516280400,,
16172,5068,3,1516280400,,
16173,3253,2,1516280400,,
16174,3950,3,1516280400,,
16175,5047,2,1516280400,,
16176,5047,1,1516280400,,
16178,5060,2,1516280400,,
16179,5071,2,1516280400,,
16181,5070,3,1516280400,,
16182,5072,2,1516280400,,
16183,5057,2,1516280400,,
16184,5072,2,1516280400,,
16185,5067,2,1516280400,,
16186,4835,2,1516366800,,
16187,4834,2,1516366800,,
16188,4778,2,1516366800,,
16189,4781,2,1516366800,,
16192,3537,2,1516366800,,
16193,3539,2,1516366800,,
16194,3325,2,1516366800,,
16195,3797,2,1516366800,,
16196,4607,2,1516366800,,
16197,1851,2,1516366800,,
16198,4135,2,1516366800,,
16199,3505,2,1516366800,,
16200,3507,2,1516366800,,
16201,3774,2,1516366800,,
16202,4830,2,1516366800,,
16203,4372,2,1516366800,,
16204,3580,2,1516366800,,
16205,3590,2,1516366800,,
16206,3591,2,1516366800,,
16207,3625,2,1516366800,,
16208,1922,2,1516366800,,
16210,4045,2,1516366800,,
16211,4217,2,1516366800,,
16212,4220,2,1516366800,,
16213,2037,2,1516366800,,
16214,2041,2,1516366800,,
16215,3902,2,1516366800,,
16216,4678,2,1516366800,,
16217,4704,2,1516366800,,
16218,3544,2,1516366800,,
16219,4477,2,1516366800,,
16222,2522,2,1516366800,,
16223,2516,2,1516366800,,
16224,3942,2,1516366800,,
